,sID,buy_date,buy_price,sell_date,sell_price,season,A1,A2,A3,A4,A5,A6,A7,A8,A9,industry,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,avg,EPS,profit
7376,3380,2017-10-02,24.9,2017-12-29,23.8,2017_Q4,0.0,4.46,7.04,3.92,3.21,3.79,1.22,111.52,4.06,通信網路業,2.41,1.68,0.15,6528226,36.65,0.58,0,0.0,13.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,-12.71,-5.72,84.23,-0.04,24.256451668277865,1.25,0.9558232931726909
7377,3383,2017-10-02,2.7,2017-12-29,3.44,2017_Q4,0.0,-15.4,-51.83,-12.12,-57.86,-43.88,0.57,-16.38,14.15,光電業,1.36,0.75,0.19,213916,70.29,2.37,0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.99,-5.49,-53.09,-71.17,-0.19,3.159516142260644,-2.01,1.274074074074074
7378,3406,2017-10-02,402.5,2017-12-29,269.5,2017_Q4,0.0,12.41,20.82,8.77,19.22,32.5,5.1,156.03,30.07,光電業,1.04,0.89,0.55,181959,40.39,0.68,0,0.0,47.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41,13.9,873.08,-303.53,0.11,339.2903225806452,10.41,0.6695652173913044
7379,3413,2017-10-02,214.5,2017-12-29,209.0,2017_Q4,0.0,17.02,33.4,17.56,14.82,19.46,3.02,61.06,11.02,半導體業,1.67,1.12,0.23,2137758,49.02,0.96,0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37,4.22,62.79,108.28,0.39,212.9838709677419,13.54,0.9743589743589743
7380,3416,2017-10-02,54.3,2017-12-29,50.8,2017_Q4,0.0,6.6,7.75,6.11,11.54,17.59,1.8,96.84,12.05,電腦及週邊設備業,5.24,4.47,0.44,1536683,14.82,0.17,0,0.0,43.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91,5.06,-23.03,-34.57,0.28,52.746774181242905,2.16,0.9355432780847145
7381,3419,2017-10-02,19.85,2017-12-29,19.1,2017_Q4,0.0,-3.76,-5.47,-3.4,-3.89,-4.87,2.23,-260.65,11.13,通信網路業,2.14,1.86,0.32,768843,31.27,0.45,0,0.0,31.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.42,-20.2,-940.99,-986.81,-0.16,18.70322578184066,-0.67,0.9622166246851386
7382,3432,2017-10-02,13.1,2017-12-29,11.4,2017_Q4,0.0,-3.97,-4.6,-1.3,-29.54,-47.14,0.4,-44.19,21.08,電子零組件業,9.86,9.78,0.25,959369,13.62,0.16,0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.41,-48.73,22.92,16.2,-0.17,12.091935465412755,-0.34,0.8702290076335878
7383,3437,2017-10-02,34.8,2017-12-29,37.0,2017_Q4,0.0,2.29,3.92,1.69,2.21,2.54,1.13,197.79,4.6,光電業,1.88,1.67,0.11,2108615,41.51,0.71,0,0.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,-3.14,28.3,82.68,-0.01,38.18467749318769,0.68,1.0632183908045978
7384,3443,2017-10-02,226.5,2017-12-29,255.0,2017_Q4,0.0,11.22,22.99,11.54,7.65,10.35,6.51,207.12,16.56,半導體業,1.79,1.51,0.46,3278995,51.21,1.05,0,0.0,45.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,30.89,49.46,53.79,0.27,274.5967741935484,6.35,1.1258278145695364
7385,3450,2017-10-02,112.5,2017-12-29,129.5,2017_Q4,0.0,19.78,27.63,13.91,20.84,29.0,4.29,88.99,24.19,其他電子業,2.55,2.32,0.74,2827010,28.4,0.4,0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,-11.43,-17.36,-23.67,-0.05,121.36290322580645,5.6,1.1511111111111112
7386,3454,2017-10-02,102.0,2017-12-29,96.7,2017_Q4,0.0,11.77,17.52,8.43,8.67,13.32,2.58,83.78,8.96,光電業,2.62,1.85,0.35,1971132,32.8,0.49,0,0.0,30.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,22.42,-11.72,-36.55,0.1,102.14193541003813,5.21,0.9480392156862746
7387,3481,2017-10-02,14.3,2017-12-29,12.4,2017_Q4,0.0,11.33,17.79,9.42,14.28,18.06,5.25,175.75,26.27,光電業,1.2,0.97,0.63,26635783,36.29,0.57,0,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95,14.66,633.2,-1018.31,0.12,13.190322552957845,3.63,0.8671328671328671
7388,3494,2017-10-02,14.4,2017-12-29,10.6,2017_Q4,0.0,-6.97,-11.52,-9.49,-23.42,-28.21,-1.94,112.32,-24.33,電腦及週邊設備業,1.48,0.55,-0.31,499938,39.49,0.65,0,0.0,-19.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.51,-28.84,108.55,166.43,-0.02,11.991129029181694,0.0,0.736111111111111
7389,3501,2017-10-02,54.1,2017-12-29,57.8,2017_Q4,0.0,9.67,14.35,6.82,16.1,23.11,0.85,32.77,7.38,電子零組件業,2.37,1.74,0.11,3166739,32.63,0.48,0,0.0,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,1.34,-4.23,-3.67,0.15,60.451612903225815,4.44,1.0683918669131238
7390,3504,2017-10-02,76.0,2017-12-29,50.8,2017_Q4,0.0,-2.52,-4.02,-2.72,-3.05,-3.73,-0.05,7.66,0.15,光電業,2.05,1.54,-0.01,1592738,37.25,0.59,0,0.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.78,8.24,-26.87,-45.37,-0.03,60.15322556034212,-1.31,0.6684210526315789
7391,3515,2017-10-02,74.0,2017-12-29,68.6,2017_Q4,0.0,5.63,8.87,5.19,5.48,6.96,1.19,80.14,5.62,電腦及週邊設備業,2.65,1.64,0.12,5352864,36.52,0.58,0,0.0,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,29.37,153.31,116.9,0.11,76.57258052210653,4.0,0.927027027027027
7392,3518,2017-10-02,42.3,2017-12-29,34.7,2017_Q4,0.0,-7.59,-9.57,-8.91,-29.23,-30.69,0.48,-26.95,9.72,其他電子業,2.72,2.69,0.1,865514,20.73,0.26,0,0.0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.71,-21.13,-31.21,-55.01,-0.12,37.87983885119039,-3.09,0.8203309692671396
7393,3528,2017-10-02,35.55,2017-12-29,34.65,2017_Q4,0.0,6.8,13.27,6.64,4.91,5.57,-0.94,-49.45,-1.28,電子通路業,1.97,1.09,-0.07,1288659,48.74,0.95,0,0.0,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,23.25,5.81,10.15,0.26,35.17258065746677,2.52,0.9746835443037976
7394,3532,2017-10-02,106.5,2017-12-29,96.4,2017_Q4,0.0,11.35,12.69,9.76,21.63,29.51,4.36,145.72,32.36,半導體業,5.68,4.59,1.86,10074247,10.58,0.12,0,0.0,156.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35,17.78,186.1,202.09,0.12,103.84354831326394,2.89,0.9051643192488263
7395,3533,2017-10-02,194.0,2017-12-29,202.0,2017_Q4,0.0,10.38,14.46,8.84,11.63,17.2,2.31,84.13,11.95,電子零組件業,2.4,1.85,0.31,4586123,28.26,0.39,0,0.0,30.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,18.28,67.58,253.15,0.12,184.5,10.18,1.041237113402062
7396,3535,2017-10-02,11.9,2017-12-29,12.15,2017_Q4,0.0,-3.7,-9.41,-6.48,-7.4,-9.52,-2.2,227.57,-15.89,光電業,1.57,1.08,-0.17,587220,60.68,1.54,0,0.0,-13.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-26.23,-240.94,-2946.22,0.09,12.00725806143976,-1.63,1.0210084033613445
7397,3545,2017-10-02,36.95,2017-12-29,31.1,2017_Q4,0.0,1.2,1.51,-0.72,1.5,1.9,-0.57,-202.0,-2.72,半導體業,3.21,2.16,-0.13,5629316,20.68,0.26,0,0.0,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.08,-2.0,-21.82,-1512.68,-0.09,31.37983875889932,-0.28,0.8416779431664411
7398,3550,2017-10-02,15.75,2017-12-29,23.1,2017_Q4,0.0,5.86,10.64,3.5,5.85,7.28,-0.48,-32.51,0.61,電子零組件業,2.64,2.36,-0.06,2041448,44.94,0.82,0,0.0,-4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.13,10.01,3.47,-193.74,0.04,17.304838749670214,1.46,1.4666666666666668
7399,3576,2017-10-02,15.6,2017-12-29,13.75,2017_Q4,0.0,-11.37,-34.34,-11.7,-37.99,-31.9,0.31,-11.15,4.63,光電業,0.75,0.58,0.03,-4105958,66.89,2.02,0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.03,-38.03,-38.7,-33.04,-0.07,14.620491809532291,-4.08,0.8814102564102564
7400,3583,2017-10-02,73.1,2017-12-29,84.7,2017_Q4,0.0,11.84,18.42,9.31,11.95,18.48,3.23,107.74,15.58,半導體業,2.35,1.92,0.49,1269396,35.72,0.56,0,0.0,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,1.26,23.38,10.79,0.02,80.04677409510458,4.02,1.1586867305061561
7401,3588,2017-10-02,28.0,2017-12-29,26.4,2017_Q4,0.0,2.52,3.1,1.29,3.93,5.97,-0.39,-62.29,-0.68,半導體業,4.06,3.09,-0.09,855903,18.56,0.23,0,0.0,-8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,-16.37,-69.67,-74.67,0.01,28.016129124549128,0.44,0.9428571428571428
7402,3593,2017-10-02,12.7,2017-12-29,12.3,2017_Q4,0.0,0.65,1.67,0.12,1.31,1.54,-0.01,-4.67,3.9,電子零組件業,0.72,0.57,0.0,-250918,61.28,1.58,0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,23.29,-114.2,-97.86,0.03,12.889516153643207,0.02,0.9685039370078741
7403,3596,2017-10-02,49.65,2017-12-29,51.9,2017_Q4,0.0,5.89,10.29,4.22,4.57,5.31,1.75,117.13,6.91,通信網路業,2.02,1.44,0.17,6625637,42.73,0.75,0,0.0,16.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.88,-15.89,-48.8,-55.01,0.02,49.27741949019894,3.18,1.0453172205438066
7404,3605,2017-10-02,27.15,2017-12-29,25.2,2017_Q4,0.0,0.34,0.65,0.83,0.48,0.6,1.51,1663.25,9.05,電子零組件業,1.59,1.33,0.15,1822556,47.2,0.89,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,9.29,-82.03,2871.51,0.14,26.10645158829228,0.61,0.9281767955801106
7405,3607,2017-10-02,27.5,2017-12-29,33.4,2017_Q4,0.0,-4.62,-8.22,-4.32,-7.2,-7.64,0.46,-42.86,4.48,電子零組件業,2.03,1.78,0.07,2795450,43.77,0.78,0,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.25,-1.97,51.08,-29.15,-0.12,30.44435485716789,-3.25,1.2145454545454546
7406,3617,2017-10-02,99.5,2017-12-29,99.5,2017_Q4,0.0,10.05,21.49,7.8,11.66,20.87,1.33,43.22,7.56,其他電子業,1.54,1.03,0.11,1977258,53.22,1.14,0,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,11.34,0.34,-22.8,0.58,104.05645148984848,7.06,1.0
7407,3645,2017-10-02,39.9,2017-12-29,84.0,2017_Q4,0.0,10.29,16.11,7.89,19.05,28.37,3.82,144.59,31.29,電子零組件業,1.73,1.33,0.67,581916,36.16,0.57,0,0.0,41.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,11.74,29.48,35.74,0.06,56.15967744396579,2.33,2.1052631578947367
7408,3653,2017-10-02,77.5,2017-12-29,66.7,2017_Q4,0.0,6.96,8.94,4.35,10.58,14.29,0.2,11.34,2.57,電子零組件業,3.16,2.08,0.04,2454227,22.13,0.28,0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,8.14,50.45,21.64,0.08,72.80645136679372,2.18,0.8606451612903226
7409,3661,2017-10-02,104.5,2017-12-29,90.5,2017_Q4,0.0,10.27,11.79,9.64,7.5,10.44,9.7,388.21,29.24,半導體業,6.51,6.34,3.47,1973949,12.88,0.15,0,0.0,309.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,15.57,-252.59,-151.39,-0.05,97.1112903471916,4.92,0.8660287081339713
7410,3665,2017-10-02,286.0,2017-12-29,278.5,2017_Q4,0.0,11.18,20.4,9.77,9.92,13.13,0.26,8.1,2.84,其他電子業,1.71,1.15,0.02,4115114,45.2,0.82,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34,69.41,52.07,71.7,0.39,281.5403225806452,10.2,0.9737762237762237
7411,3669,2017-10-02,20.5,2017-12-29,19.7,2017_Q4,0.0,1.91,2.2,1.54,2.72,5.6,-0.55,-118.25,-1.75,光電業,4.06,3.19,-0.19,1028454,13.16,0.15,0,0.0,-17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,2.86,-61.19,-81.94,-0.05,20.041128927661525,0.47,0.9609756097560975
7412,3673,2017-10-02,103.5,2017-12-29,83.6,2017_Q4,0.0,3.15,7.02,2.8,2.44,2.62,5.2,679.58,16.79,光電業,1.33,1.11,0.53,11010932,55.2,1.23,0,0.0,38.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.38,20.17,-239.5,-118.62,-0.05,92.38387077085432,6.63,0.8077294685990337
7413,3679,2017-10-02,69.3,2017-12-29,74.4,2017_Q4,0.0,7.58,13.43,5.66,14.85,19.73,0.96,49.67,10.64,電子零組件業,3.78,3.48,0.18,4525076,43.59,0.77,0,0.0,8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.11,-2.84,-3.4,0.16,0.05,71.49516197942918,5.47,1.0735930735930737
7414,3682,2017-10-02,10.2,2017-12-29,9.98,2017_Q4,0.0,-11.54,-13.49,-10.49,-30.57,-34.58,0.15,-5.41,1.65,通信網路業,1.23,1.17,0.05,1069314,14.45,0.17,0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.46,-3.15,-40.45,-20.24,-0.11,9.827903178430372,-0.93,0.9784313725490197
7415,3686,2017-10-02,7.12,2017-12-29,6.83,2017_Q4,0.0,-21.09,-23.07,-19.25,-72.53,-43.83,0.08,-1.63,0.78,半導體業,3.32,2.92,0.04,639137,8.6,0.09,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.81,-30.81,28.82,-5.85,-0.17,7.313870976048131,-1.98,0.9592696629213483
7416,3698,2017-10-02,17.6,2017-12-29,26.7,2017_Q4,0.0,1.25,1.69,0.75,1.6,1.88,2.45,881.33,14.33,光電業,2.87,2.43,0.46,6921523,26.08,0.35,0,0.0,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.79,-12.69,-128.24,-78.38,-0.2,22.9427418247346,0.25,1.5170454545454544
7417,3702,2017-10-02,40.55,2017-12-29,39.4,2017_Q4,0.0,5.57,19.12,4.12,1.87,1.95,1.13,80.86,2.03,電子通路業,1.39,0.9,0.07,45692053,70.86,2.43,0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,-0.82,24.79,-37.94,0.0,41.062096872637355,4.01,0.9716399506781751
7418,3703,2017-10-02,12.85,2017-12-29,16.25,2017_Q4,0.0,1.8,4.95,1.3,4.11,4.48,-0.4,-84.86,-1.68,建材營造,1.48,0.63,-0.04,12933657,63.57,1.75,0,0.0,-2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,15.68,265.14,-69.12,0.09,14.712096829568186,0.96,1.264591439688716
7419,3704,2017-10-02,14.5,2017-12-29,15.25,2017_Q4,0.0,-3.68,-6.64,-3.9,-2.77,-3.57,0.93,-102.25,3.51,通信網路業,1.88,1.36,0.09,5437794,44.6,0.8,0,0.0,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.46,-14.72,-180.76,-1080.87,-0.03,14.591935480794596,-1.32,1.0517241379310345
7420,3705,2017-10-02,39.95,2017-12-29,39.9,2017_Q4,0.0,4.74,8.68,4.41,7.89,13.35,1.24,100.34,10.78,生技醫療業,1.16,0.7,0.12,726987,45.34,0.83,0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,6.97,-0.92,-12.83,0.08,40.18790331194478,1.93,0.9987484355444304
7421,3706,2017-10-02,36.6,2017-12-29,35.7,2017_Q4,0.0,1.57,2.13,5.31,1.52,1.72,1.64,430.64,5.2,電腦及週邊設備業,1.74,1.21,0.27,8738343,26.36,0.36,0,0.0,25.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.87,8.27,4.92,-0.06,36.320967705019065,3.2,0.9754098360655739
7422,3708,2017-10-02,76.7,2017-12-29,83.2,2017_Q4,0.0,2.89,4.9,2.5,4.43,5.62,3.41,593.74,30.33,化學工業,2.37,2.15,0.56,3185704,41.1,0.7,0,0.0,41.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63,191.1,7.57,-421.23,-0.34,78.37741901028541,2.46,1.0847457627118644
7423,4104,2017-10-02,44.7,2017-12-29,44.9,2017_Q4,0.0,3.03,5.64,2.96,7.42,9.26,-0.77,-107.7,-6.99,生技醫療業,1.64,1.47,-0.08,4124814,46.33,0.86,0,0.0,-7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.42,-1.78,19.25,27.84,-0.11,45.05161291553128,3.1,1.0044742729306486
7424,4106,2017-10-02,31.5,2017-12-29,29.95,2017_Q4,0.0,5.87,9.43,4.55,7.25,12.82,1.72,117.57,11.43,生技醫療業,1.9,1.38,0.26,609305,37.77,0.61,0,0.0,18.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,4.97,-4.85,-395.28,0.0,30.21612905686901,1.34,0.9507936507936507
7425,4119,2017-10-02,62.5,2017-12-29,57.5,2017_Q4,0.0,7.12,8.01,5.58,18.03,25.91,2.06,120.09,26.51,生技醫療業,3.9,2.5,0.82,995811,11.1,0.12,0,0.0,76.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6,-31.64,-54.59,-54.04,-0.07,59.32580634086363,2.39,0.92
7426,4133,2017-10-02,40.2,2017-12-29,39.3,2017_Q4,0.0,4.52,4.82,4.62,12.42,23.96,1.32,114.48,16.87,生技醫療業,11.18,3.88,0.87,791874,6.06,0.06,0,0.0,85.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,8.01,21.58,17.65,0.04,38.72177425507577,0.97,0.9776119402985073
7427,4137,2017-10-02,108.5,2017-12-29,150.5,2017_Q4,0.0,14.9,23.07,10.6,24.41,128.72,3.27,89.47,31.18,生技醫療業,2.21,1.97,0.38,2295091,35.42,0.55,0,0.0,37.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.19,-2.08,-19.96,12.33,-0.04,127.95161290322581,7.31,1.3870967741935485
7428,4141,2017-10-02,29.0,2017-12-29,27.05,2017_Q4,0.0,2.09,6.26,-0.82,3.92,6.56,0.69,136.58,9.64,生技醫療業,1.12,0.88,0.06,1035713,66.62,2.0,0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.09,-4.92,-30.32,-239.13,-0.07,29.04596768656085,-1.0,0.9327586206896552
7429,4144,2017-10-02,35.85,2017-12-29,34.6,2017_Q4,0.0,8.33,11.94,7.72,11.48,22.27,2.4,121.65,20.66,生技醫療業,1.73,1.48,0.36,746426,30.22,0.43,0,0.0,33.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91,-19.33,-37.3,-11.06,-0.1,34.67258053441201,3.2,0.9651324965132496
7430,4148,2017-10-02,122.5,2017-12-29,128.5,2017_Q4,0.0,15.13,17.34,16.52,17.97,26.9,1.83,43.3,9.09,生技醫療業,7.39,6.44,0.67,1679765,12.73,0.15,0,0.0,51.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.57,9.59,25.3,146.09,0.27,114.06935488793158,5.3,1.0489795918367346
7431,4164,2017-10-02,38.5,2017-12-29,35.55,2017_Q4,0.0,3.33,7.18,-0.88,16.67,24.7,0.72,83.26,19.18,生技醫療業,1.69,1.53,0.16,1238071,53.61,1.16,0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,-3.99,14.51,-39.45,0.08,36.808871115407634,-0.62,0.9233766233766233
7432,4190,2017-10-02,63.3,2017-12-29,56.0,2017_Q4,0.0,4.3,14.92,4.01,9.44,32.68,2.31,192.38,21.19,生技醫療業,0.47,0.38,0.13,-1653008,71.18,2.47,0,0.0,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,26.08,-33.5,-20.79,0.26,59.74838705985777,3.11,0.8846761453396524
7433,4306,2017-10-02,13.45,2017-12-29,14.6,2017_Q4,0.0,2.26,8.76,1.72,4.34,5.02,1.12,196.75,11.17,塑膠工業,1.24,0.65,0.1,3737911,74.19,2.87,0,0.0,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81,1.11,52.35,-177.0,0.02,14.12903222730083,1.3,1.0855018587360594
7434,4414,2017-10-02,20.05,2017-12-29,17.7,2017_Q4,0.0,-0.69,-1.31,-2.76,-1.74,-1.96,1.74,-556.86,10.58,紡織纖維,1.42,1.0,0.1,3964482,47.13,0.89,0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.04,264.81,-24.98,36.4,7.75,18.71532243297946,-0.74,0.8827930174563591
7435,4426,2017-10-02,60.5,2017-12-29,48.45,2017_Q4,0.0,7.62,12.39,4.73,18.21,26.65,2.11,106.38,30.45,紡織纖維,1.66,1.26,0.46,526946,38.48,0.63,0,0.0,21.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,-23.4,-61.1,-71.06,0.08,52.42741929331133,1.47,0.8008264462809918
7436,4438,2017-10-02,164.0,2017-12-29,130.5,2017_Q4,0.0,7.54,9.96,6.52,6.42,7.46,-1.37,-70.01,-2.66,紡織纖維,2.9,1.87,-0.22,3923576,24.34,0.32,0,0.0,-21.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,12.89,-10.75,-21.48,0.07,146.63709677419354,5.07,0.7957317073170732
7437,4526,2017-10-02,20.75,2017-12-29,20.35,2017_Q4,0.0,-0.28,-0.88,-1.42,-0.52,-0.66,-0.63,816.46,-2.88,電機機械,1.26,0.66,-0.04,2711071,67.73,2.1,0,0.0,-3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.41,-0.05,-138.01,647.61,0.19,20.613709849696004,-0.93,0.9807228915662651
7438,4532,2017-10-02,30.75,2017-12-29,28.65,2017_Q4,0.0,5.9,15.11,4.56,7.17,8.44,0.53,34.31,4.18,電機機械,1.38,1.17,0.04,4516239,60.92,1.56,0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.87,12.18,-28.38,42.43,0.11,30.114516135185,1.95,0.9317073170731707
7439,4536,2017-10-02,93.9,2017-12-29,89.8,2017_Q4,0.0,6.25,12.21,5.08,9.22,12.65,0.85,52.39,7.42,其他,1.58,1.34,0.07,2456410,48.82,0.95,0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.67,1.59,0.98,-25.55,0.07,93.45645215434412,5.3,0.9563365282215122
7440,4545,2017-10-02,34.25,2017-12-29,44.2,2017_Q4,0.0,3.96,6.08,0.57,4.49,5.64,0.38,39.17,2.86,電子零組件業,2.54,2.23,0.05,1318172,34.83,0.53,0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.17,-6.18,-59.4,-93.88,-0.05,44.187096934164714,0.21,1.2905109489051096
7441,4551,2017-10-02,206.0,2017-12-29,165.0,2017_Q4,0.0,15.01,30.16,11.2,21.66,31.8,3.35,81.91,21.99,汽車工業,0.97,0.77,0.26,-78637,50.23,1.01,0,0.0,24.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49,14.79,22.32,71.46,0.2,172.11290322580646,7.31,0.8009708737864077
7442,4552,2017-10-02,101.5,2017-12-29,99.8,2017_Q4,0.0,22.01,28.12,14.84,17.06,22.3,4.12,74.11,16.74,電機機械,5.79,5.5,1.07,4603117,21.73,0.28,0,0.0,75.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,-1.72,-4.0,23.0,0.02,102.174193597609,9.23,0.9832512315270936
7443,4555,2017-10-02,63.0,2017-12-29,68.0,2017_Q4,0.0,5.35,7.19,4.85,13.0,21.3,1.55,108.14,15.34,電機機械,2.69,1.43,0.34,1024853,25.56,0.34,0,0.0,22.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,20.17,1.99,432.37,0.15,65.60806397468814,2.41,1.0793650793650793
7444,4557,2017-10-02,75.8,2017-12-29,72.1,2017_Q4,0.0,13.14,17.64,11.09,16.34,24.87,3.63,110.82,20.41,汽車工業,2.57,2.06,0.59,652862,25.5,0.34,0,0.0,57.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39,-4.41,-19.21,-16.79,-0.01,72.30483861123362,5.22,0.9511873350923482
7445,4560,2017-10-02,43.9,2017-12-29,47.8,2017_Q4,0.0,14.17,19.84,10.93,21.14,35.79,1.96,50.09,16.88,電機機械,2.83,1.92,0.29,932814,28.57,0.4,0,0.0,24.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09,16.86,25.34,247.4,0.23,43.562903065835286,3.25,1.0888382687927107
7446,4562,2017-10-02,42.95,2017-12-29,41.05,2017_Q4,0.0,7.47,16.87,5.91,14.21,22.38,-1.3,-58.31,-3.38,電機機械,1.93,1.18,-0.12,952399,55.74,1.26,0,0.0,-7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.21,8.12,-8.18,-11.46,0.47,41.48467771468624,2.24,0.9557625145518043
7447,4720,2017-10-02,14.25,2017-12-29,14.45,2017_Q4,0.0,2.01,4.25,1.24,1.79,2.2,0.15,28.96,1.6,化學工業,1.77,1.3,0.02,639561,52.68,1.11,0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,8.5,-49.18,6.03,0.04,14.19274188626197,0.3,1.0140350877192983
7448,4722,2017-10-02,31.95,2017-12-29,34.6,2017_Q4,0.0,9.84,15.32,8.33,7.24,8.58,0.97,38.36,3.94,化學工業,1.92,1.24,0.11,1141269,35.8,0.56,0,0.0,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,6.34,-15.06,-17.17,0.06,33.8258066485005,3.09,1.0829420970266042
